time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,future_temp
2025-01-29 05:00:00,-0.6,-6.2,66,0,,280,13,,1013.2,,1,0
2025-01-29 06:00:00,-0.6,-6.2,66,0,,270,14.8,,1014.1,,2,0
2025-01-29 07:00:00,-1.7,-6.1,72,0,,280,14.8,,1014.9,,1,0
2025-01-29 08:00:00,-3.3,-6.7,77,0,,250,7.6,,1015.7,,2,0
2025-01-29 09:00:00,0.6,-4.4,69,0,,280,11.2,,1016.5,,1,0
2025-01-29 10:00:00,4.4,-3.8,55,0,,290,18.4,,1016.8,,1,0
2025-01-29 11:00:00,6.7,-3.3,49,0,,290,14.8,,1017.3,,2,0
2025-01-29 12:00:00,8.9,-4,40,0,,280,18.4,,1017.1,,3,0
2025-01-29 13:00:00,10,-5.5,33,0,,290,20.5,,1016.7,,2,0
2025-01-29 14:00:00,11.1,-6.7,28,0,,300,18.4,,1016.2,,3,0
2025-01-29 15:00:00,11.7,-8.2,24,0,,270,16.6,,1016,,3,0
2025-01-29 16:00:00,11.1,-7.7,26,0,,280,16.6,,1015.9,,3,0
2025-01-29 17:00:00,8.3,-6.6,34,0,,250,9.4,,1015.8,,2,0
2025-01-29 18:00:00,0.6,-6.7,58,0,,190,5.4,,1016,,3,0
2025-01-29 19:00:00,-0.6,-6.8,63,0,,210,5.4,,1016,,2,0
2025-01-29 20:00:00,0,-6.6,61,0,,0,0,,1016,,2,0
2025-01-29 21:00:00,-1.7,-6.6,69,0,,0,0,,1015.8,,1,0
2025-01-29 22:00:00,-1.1,-6.6,66,0,,160,7.6,,1015.4,,1,0
2025-01-29 23:00:00,-1.1,-6.6,66,0,,130,5.4,,1015,,1,0
2025-01-30 00:00:00,-1.7,-6.6,69,0,,0,0,,1014.8,,1,0
2025-01-30 01:00:00,-2.2,-7.1,69,0,,130,5.4,,1013.8,,1,0
2025-01-30 02:00:00,-3.9,-7.2,78,0,,0,0,,1013,,1,0
2025-01-30 03:00:00,-5,-7.7,81,0,,170,5.4,,1013.2,,1,0
2025-01-30 04:00:00,-5,-8.2,78,0,,0,0,,1012.7,,1,0
2025-01-30 05:00:00,-4.4,-7.2,81,0,,130,7.6,,1012.6,,1,0
2025-01-30 06:00:00,-3.9,-7.2,78,0,,0,0,,1012.3,,1,0
2025-01-30 07:00:00,-5.6,-7.9,84,0,,150,11.2,,1011.4,,1,0
2025-01-30 08:00:00,-3.3,-6.7,77,0,,160,7.6,,1011.1,,1,0
2025-01-30 09:00:00,-0.6,-4,78,0,,180,11.2,,1012.3,,1,0
2025-01-30 10:00:00,3.3,-2.2,67,0,,0,0,,1012,,2,0
2025-01-30 11:00:00,6.1,-2.3,55,0,,0,0,,1011.2,,1,0
2025-01-30 12:00:00,10,-2.3,42,0,,0,0,,1009.2,,1,0
2025-01-30 13:00:00,12.8,-2.3,35,0,,150,5.4,,1007.5,,3,0
2025-01-30 14:00:00,13.9,-1.7,34,0,,150,7.6,,1007.1,,3,0
2025-01-30 15:00:00,12.8,-0.5,40,0,,160,9.4,,1006.9,,17,0
2025-01-30 16:00:00,11.1,-0.7,44,0,,170,7.6,,1007.4,,3,
2025-01-30 17:00:00,8.3,3.9,74,,,0,0,,1007.7,,3,0
2025-01-30 18:00:00,7.8,4.9,82,0,,10,7.6,,1007.6,,3,0
2025-01-30 19:00:00,7.2,3.3,76,0,,350,9.4,,1007.8,,8,0
2025-01-30 20:00:00,6.1,2.7,79,0,,360,9.4,,1006.7,,8,0
2025-01-30 21:00:00,4.4,2.7,89,0,,160,9.4,,1007.3,,8,0
2025-01-30 22:00:00,5.6,3.3,85,0,,0,0,,1006.9,,7,0
2025-01-30 23:00:00,5,3.3,89,0,,350,11.2,,1005.6,,3,0
2025-01-31 00:00:00,5,3.3,89,0,,160,7.6,,1005.1,,3,0
2025-01-31 01:00:00,5.6,3.9,89,0,,340,9.4,,1004.4,,3,0
2025-01-31 02:00:00,5.6,3.9,89,0,,330,11.2,,1004.3,,3,0
2025-01-31 03:00:00,6.1,4.4,89,0,,360,16.6,,1004.5,,3,0
2025-01-31 04:00:00,6.1,4.4,89,0,,350,13,,1004,,3,0
2025-01-31 05:00:00,6.1,3.9,86,0,,10,13,,1004.1,,7,0
2025-01-31 06:00:00,6.1,2.7,79,0,,10,18.4,,1004.8,,7,0
2025-01-31 07:00:00,5,0.6,73,0,,30,16.6,,1005.1,,8,0
2025-01-31 08:00:00,4.4,-0.6,70,0,,350,20.5,,1006.7,,8,0
2025-01-31 09:00:00,5.6,-1.1,62,0,,10,22.3,,1007.9,,8,0
2025-01-31 10:00:00,5.6,-1.8,59,0,,10,18.4,,1009.3,,3,0
2025-01-31 11:00:00,7.8,-1.7,51,0,,20,22.3,,1010.7,,3,0
2025-01-31 12:00:00,9.4,-1.1,48,0,,10,31.7,,1011.6,,2,0
2025-01-31 13:00:00,10,-1.7,44,0,,360,31.7,,1012,,1,0
2025-01-31 14:00:00,10.6,-3.1,38,0,,20,33.5,,1012.7,,1,0
2025-01-31 15:00:00,11.1,-3.8,35,0,,10,33.5,,1013.8,,1,0
2025-01-31 16:00:00,10.6,-5,33,0,,30,25.9,,1015.1,,1,0
2025-01-31 17:00:00,9.4,-5.7,34,0,,10,25.9,,1016.7,,1,0
2025-01-31 18:00:00,6.7,-5,43,0,,10,11.2,,1018.2,,1,0
2025-01-31 19:00:00,3.3,-5.6,52,0,,360,13,,1019.9,,1,0
2025-01-31 20:00:00,1.7,-5.7,58,0,,350,11.2,,1021,,1,0
2025-01-31 21:00:00,2.2,-5,59,0,,20,13,,1021.7,,1,0
2025-01-31 22:00:00,0.6,-5.6,63,0,,30,9.4,,1022.2,,2,0
2025-01-31 23:00:00,0.6,-5,66,0,,60,9.4,,1022.1,,1,
