5-1, 12.408989011453295
5-1, 12.941801572761547
6-4-1, 22.92975802274456
6-4-1, 29.63507724312297
5-2-1, 26.308416248796327
6-3-1, 25.65911432363795
6-4-1, 24.03464488084182
5-1, 12.250952225633613
6-3-1, 27.057349388515046
5-2-1, 26.813822747279968
3-1, 11.408618381093802
6-3-1, 23.31946090433168
6-3-1, 25.04702167082436
5-2-1, 26.77957977213163
5-1, 13.090479576715559
5-2-1, 23.478248054805405
5-1, 10.21259706628696
6-3-1, 24.039797116934633
3-1, 11.384793283971534
3-1, 12.290974299855447
6-4-1, 23.382667617750933
6-3-1, 23.138975906403054
5-1, 13.163475828173915
3-1, 11.19361935950833
6-3-1, 25.04702167082436
3-1, 11.19361935950833
6-4-1, 24.03464488084182
6-4-1, 22.92975802274456
5-2-1, 26.308416248796327
6-3-1, 25.65911432363795
5-1, 12.532456601369306
5-1, 12.408989011453295
6-3-1, 24.039797116934633
5-2-1, 26.77957977213163
3-1, 11.408618381093802
5-1, 10.21259706628696
3-1, 11.384793283971534
5-2-1, 26.813822747279968
5-1, 12.250952225633613
6-4-1, 29.63507724312297
6-3-1, 23.138975906403054
6-3-1, 23.31946090433168
6-4-1, 23.382667617750933
6-3-1, 27.057349388515046
5-1, 13.090479576715559
5-2-1, 23.06602894466436
5-1, 12.94900702311505
3-1, 12.290974299855447
6-3-1, 23.31946090433168
6-4-1, 22.92975802274456
5-1, 12.408989011453295
6-4-1, 29.63507724312297
5-2-1, 26.308416248796327
6-3-1, 25.65911432363795
5-2-1, 23.06602894466436
6-3-1, 27.057349388515046
5-1, 12.250952225633613
6-3-1, 24.039797116934633
6-3-1, 25.04702167082436
3-1, 11.19361935950833
3-1, 11.384793283971534
5-1, 12.94900702311505
6-4-1, 24.03464488084182
6-3-1, 23.138975906403054
3-1, 11.408618381093802
5-1, 12.532456601369306
5-2-1, 26.77957977213163
6-4-1, 23.382667617750933
5-1, 10.21259706628696
5-2-1, 26.813822747279968
3-1, 12.290974299855447
5-1, 13.090479576715559
3-1, 11.120871627877092
3-1, 11.408618381093802
3-1, 10.950544199519268
3-1, 10.956844179668686
5-1, 11.855892379597778
5-1, 11.760779313810113
5-1, 10.21259706628696
5-1, 11.823614857905994
5-1, 11.853199279999348
5-1, 12.13293318657848
5-2-1, 24.915369574534807
5-2-1, 23.95129028034627
5-2-1, 21.411212246074342
3-1, 10.618261999980586
3-1, 10.67104503768946
3-1, 10.10829902001676
3-1, 10.639001753412494
5-2-1, 24.897573222464843
6-3-1, 23.138975906403054
6-3-1, 23.31946090433168
6-3-1, 25.65911432363795
6-3-1, 25.04702167082436
6-3-1, 24.039797116934633
6-3-1, 25.04105975945931
6-4-1, 22.92975802274456
6-4-1, 29.47979920461805
6-4-1, 23.382667617750933
6-4-1, 24.03464488084182
5-1, 11.855892379597778
3-1, 9.56828097914993
5-1, 11.75375202264819
3-1, 10.52978535703136
3-1, 9.817502373607933
5-1, 10.175313637672396
3-1, 10.19880901143944
5-1, 11.182962323539082
5-1, 11.570415119850573
5-1, 11.923869610937786
5-2-1, 24.14317834376365
5-2-1, 23.42706851288902
3-1, 9.16772368122806
5-2-1, 21.411212246074342
3-1, 9.705523754652951
3-1, 9.804674965994675
3-1, 9.72270638789815
5-2-1, 24.897573222464843
5-1, 11.833062943767302
5-1, 11.031317730047355
5-1, 9.646898225779688
