month,day,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
09,18,19,27.2,17.6,56,0,,150,18.4,,1009.5,,2
09,18,20,24.4,17.9,67,0,,150,13,,1009.5,,1
09,18,21,23.3,17.7,71,0,,160,13,,1010,,1
09,18,22,21.7,17.3,76,0,,140,9.4,,1010.3,,1
09,18,23,20.6,17.2,81,0,,140,9.4,,1010.4,,1
09,19,00,19.4,16.6,84,0,,150,9.4,,1010.4,,3
09,19,01,19.4,16.6,84,0,,130,9.4,,1009.9,,3
09,19,02,19.4,16.6,84,0,,140,11.2,,1009.6,,3
09,19,03,18.9,16.7,87,0,,150,11.2,,1009.6,,3
09,19,04,18.9,16.1,84,0,,140,9.4,,1009.3,,1
09,19,05,18.9,16.1,84,0,,150,7.6,,1009,,3
09,19,06,18.9,16.1,84,0,,130,9.4,,1009.2,,3
09,19,07,19.4,16.6,84,0,,0,0,,1009.9,,3
09,19,08,19.4,17.2,87,0.5,,160,7.6,,1010.4,,3
09,19,09,19.4,17.2,87,1.8,,100,13,,1009.5,,2
09,19,10,21.7,18.9,84,0,,120,9.4,,1010,,3
09,19,11,21.7,18.3,81,0.5,,120,14.8,,1010,,2
09,19,12,23.3,18.8,76,,,140,18.4,,1009.7,,2
09,19,13,25.6,19.5,69,,,140,16.6,,1009.1,,2
09,19,14,28.9,20.1,59,,,160,24.1,,1007.8,,2
09,19,15,30.6,19,50,0,,160,27.7,,1006.7,,1
09,19,16,30,19.4,53,0,,190,18.4,,1006.7,,1
09,19,17,30.6,19.3,51,0,,190,20.5,,1005.8,,2
09,19,18,30.6,19.9,53,0,,190,18.4,,1005.4,,8
09,19,19,28.9,20.1,59,0,,190,14.8,,1005.3,,3
09,19,20,26.7,20.1,67,0,,190,11.2,,1005.8,,2
09,19,21,25,18.2,66,,,10,20.5,,1006.7,,2
09,19,22,23.3,20.6,85,,,90,7.6,,1007.7,,1
09,19,23,22.2,19.9,87,0,,0,0,,1007.8,,1
09,20,00,21.7,20,90,0,,220,7.6,,1008.6,,5
09,20,01,19.4,18.2,93,0,,0,0,,1010,,5
09,20,02,19.4,18.2,93,0,,270,7.6,,1009,,1
09,20,03,18.3,17.1,93,0,,0,0,,1009.4,,1
09,20,04,16.7,15.6,93,0,,0,0,,1009.3,,5
09,20,05,15,14.4,96,0,,0,0,,1009.4,,5
09,20,06,13.9,13.3,96,0,,260,7.6,,1009.3,,1
09,20,07,14.4,12.8,90,0,,0,0,,1009.7,,1
09,20,08,16.1,13.9,87,0,,0,0,,1009.9,,1
09,20,09,21.1,17.1,78,0,,0,0,,1010.4,,1
09,20,10,25.6,16.2,56,0,,200,5.4,,1010.8,,1
09,20,11,28.9,11.4,34,0,,260,9.4,,1011,,1
09,20,12,30.6,10,28,0,,192,9.4,,1010.8,,1
09,20,13,31.1,9.9,27,0,,0,0,,1010.3,,1
09,20,14,32.2,10.8,27,0,,20,7.6,,1009.9,,1
09,20,15,33.3,10.6,25,0,,229,5.4,,1009.5,,1
09,20,16,32.8,10.7,26,0,,0,0,,1009.3,,2
09,20,17,33.3,10,24,0,,0,0,,1009.2,,3
09,20,18,30,12.8,35,0,,190,7.6,,1009.1,,3
09,20,19,25.6,13.8,48,0,,190,11.2,,1009.3,,3
09,20,20,21.1,15.6,71,0,,170,7.6,,1009.2,,1
09,20,21,20,14.4,70,0,,140,7.6,,1009,,1
09,20,22,18.9,14.4,75,0,,130,5.4,,1009.5,,1
09,20,23,17.2,14.5,84,0,,130,5.4,,1010.1,,1
09,21,00,17.2,13.9,81,0,,160,9.4,,1010.2,,1
09,21,01,16.7,13.2,80,0,,150,5.4,,1009.9,,3
09,21,02,13.3,12.2,93,0,,0,0,,1009.3,,1
09,21,03,15,13.4,90,0,,140,5.4,,1008.8,,1
09,21,04,15,12.9,87,0,,160,11.2,,1008.5,,1
09,21,05,17.2,13.3,78,0,,140,11.2,,1008.4,,1
09,21,06,17.8,13.3,75,0,,160,11.2,,1008.4,,17
09,21,07,17.8,13.3,75,0,,120,7.6,,1008.7,,2
09,21,08,18.3,14,76,0,,140,7.6,,1009.1,,1
09,21,09,20.6,14.5,68,0,,170,19,,1008.9,,1
09,21,10,27.2,16.2,51,0,,170,18.4,,1008.3,,1
09,21,11,28.9,17.1,49,0,,180,22.3,,1008.2,,1
09,21,12,30.6,18.3,48,0,,190,16.6,,1008.2,,1
09,21,13,31.1,18.8,48,0,,200,22.3,,1008.2,,1
09,21,14,31.7,19,47,0,,190,20.5,,1008.2,,2
09,21,15,31.7,20,50,0,,190,25.9,,1008,,3
09,21,16,32.2,18.7,45,0,,210,25.9,,1007.6,,2
09,21,17,31.1,18.1,46,0,,220,29.5,,1007.8,,2
09,21,18,29.4,20,57,0,,200,14.8,,1008.1,,17
09,21,19,27.8,20.1,63,0,,190,11.2,,1008.3,,8
09,21,20,26.7,21,71,0,,210,11.2,,1009,,8
09,21,21,25.6,16.7,58,,,10,16.6,,1009.1,,3
09,21,22,23.9,12.2,48,0,,350,31.7,,1010.6,,3
09,21,23,22.8,11.8,50,0,,350,22.3,,1011.4,,3
09,22,00,21.7,11.1,51,0,,360,20.5,,1012.2,,7
09,22,01,20.6,10.7,53,,,360,18.4,,1012.7,,8
09,22,02,16.7,14,84,2,,280,9.4,,1014.1,,3
09,22,03,16.7,13.2,80,0.3,,320,18.4,,1013.8,,7
09,22,04,15,13.4,90,5.3,,340,18.4,,1013.6,,7
09,22,05,14.4,12.3,87,3.3,,340,24.1,,1015,,7
09,22,06,15,11.8,81,0.5,,350,22.3,,1013.8,,7
09,22,07,14.4,11.2,81,1.3,,350,18.4,,1014.1,,7
09,22,08,14.4,11.2,81,0,,360,18.4,,1014.6,,3
09,22,09,14.4,10.6,78,0,,340,16.6,,1015.4,,3
09,22,10,15,10,72,0,,350,22.3,,1015.8,,3
09,22,11,15,9.4,69,0,,350,16.6,,1016.5,,3
09,22,12,16.1,8.3,60,0,,360,18.4,,1016.9,,3
09,22,13,17.8,8.4,54,0,,360,22.3,,1017.1,,3
09,22,14,18.3,7.7,50,0,,10,14.8,,1016.5,,3
09,22,15,18.9,6,43,0,,10,18.4,,1015.9,,3
09,22,16,19.4,5.4,40,0,,10,14.8,,1015.7,,3
09,22,17,21.1,5,35,0,,350,18.4,,1015.8,,3
09,22,18,20.6,5,36,0,,10,14.8,,1015.6,,3
09,22,19,17.8,6.6,48,0,,360,13,,1015.7,,3
09,22,20,17.2,6.7,50,0,,350,16.6,,1016.4,,3
09,22,21,15.6,6.1,53,0,,10,14.8,,1016.5,,3
09,22,22,15,6,55,0,,10,13,,1017.2,,3
09,22,23,12.8,6.6,66,0,,350,9.4,,1017.4,,3
09,23,00,11.1,6.6,74,0,,350,11.2,,1017.4,,3
09,23,01,10,6.7,80,0,,350,5.4,,1017.6,,3
09,23,02,9.4,6.7,83,0,,320,7.6,,1017.4,,3
09,23,03,9.4,7.2,86,0,,0,0,,1017,,3
09,23,04,10,7.2,83,0,,340,7.6,,1017,,3
09,23,05,9.4,7.2,86,0,,330,5.4,,1016.9,,3
09,23,06,8.9,6.7,86,0,,340,5.4,,1017,,3
09,23,07,8.3,6.1,86,0,,340,7.6,,1016.9,,1
09,23,08,10,7.8,86,0,,0,0,,1017.2,,1
09,23,09,12.8,7.9,72,0,,40,7.6,,1016.8,,1
09,23,10,16.1,8.8,62,0,,50,9.4,,1016.6,,1
09,23,11,18.9,8.8,52,0,,0,0,,1016.1,,1
09,23,12,18.9,8.8,52,0,,150,14.8,,1016.4,,1
09,23,13,18.3,8.8,54,0,,150,9.4,,1015.8,,17
09,23,14,19.4,9.3,52,,,0,0,,1014.8,,3
09,23,15,20,9.3,50,0,,350,5.4,,1013.7,,3
09,23,16,20.6,9.5,49,0,,350,11.2,,1012.8,,3
09,23,17,22.2,10,46,0,,50,9.4,,1011.9,,2
09,23,18,21.7,10.5,49,0,,40,11.2,,1011.5,,2
09,23,19,20.6,11,54,0,,100,5.4,,1011.2,,3
09,23,20,17.8,11.1,65,0,,80,7.6,,1011.1,,2
09,23,21,15,11.2,78,0,,0,0,,1011.4,,3
09,23,22,15.6,11.2,75,0,,10,7.6,,1011.4,,3
09,23,23,12.2,10.6,90,0,,0,0,,1011.4,,3
09,24,00,12.2,9.9,86,0,,0,0,,1011.1,,1
09,24,01,10.6,9.4,92,0,,0,0,,1010.6,,1
09,24,02,10,8.9,93,0,,0,0,,1010.3,,1
09,24,03,9.4,8.3,93,0,,0,0,,1011,,5
09,24,04,11.7,11.1,96,0,,0,0,,1010,,5
09,24,05,12.8,11.7,93,0,,0,0,,1010.1,,5
09,24,06,11.7,10.6,93,0,,0,0,,1010.2,,5
09,24,07,13.3,12.8,97,0,,0,0,,1010.2,,5
09,24,08,13.9,13.3,96,0,,270,11.2,,1011,,5
09,24,09,14.4,13.3,93,,,320,7,,1010.7,,5
09,24,10,15.6,14,90,0.5,,360,7.6,,1010.3,,3
09,24,11,15.6,13.3,86,0.5,,0,0,,1011,,3
09,24,12,15.6,13.3,86,1,,316,10.1,,1011.4,,7
09,24,13,17.2,13.9,81,0.3,,0,0,,1011.1,,3
09,24,14,20,12.7,63,0,,0,0,,1010.5,,3
09,24,15,21.7,12.3,55,0,,40,5.4,,1010,,3
09,24,16,21.7,12.3,55,0,,40,7.6,,1009.9,,3
09,24,17,22.8,12.1,51,0,,0,0,,1009.6,,3
09,24,18,21.7,13.3,59,,,310,5.4,,1009.9,,2
09,24,19,18.3,14,76,0,,240,11.2,,1010.2,,3
09,24,20,14.4,12.3,87,0,,0,0,,1010.8,,1
09,24,21,13.9,12.3,90,0,,0,0,,1011.2,,1
09,24,22,12.8,11,89,0,,0,0,,1011.7,,1
09,24,23,13.3,11,86,0,,260,5.4,,1012,,1
09,25,00,11.1,9.4,89,0,,0,0,,1012.1,,1
09,25,01,10.6,9.4,92,0,,0,0,,1012.1,,1
09,25,02,10,8.9,93,0,,0,0,,1012.1,,1
09,25,03,10,8.9,93,0,,0,0,,1012.1,,1
09,25,04,10,8.9,93,0,,0,0,,1012.5,,1
09,25,05,9.4,8.3,93,0,,0,0,,1013.1,,1
09,25,06,8.9,7.8,93,0,,0,0,,1013.6,,5
09,25,07,8.3,7.2,93,0,,0,0,,1014.2,,1
09,25,08,10,8.9,93,0,,0,0,,1014.8,,1
09,25,09,15,11.2,78,0,,350,11.2,,1015.1,,1
09,25,10,17.8,12.3,70,0,,340,9.4,,1015.5,,1
09,25,11,21.1,12.8,59,0,,330,7.6,,1015.7,,1
09,25,12,23.9,11.6,46,0,,10,11.2,,1015.5,,1
09,25,13,25.6,10.6,39,0,,354,9.4,,1015.2,,1
09,25,14,25,10.1,39,0,,343,11,,1014.8,,1
09,25,15,26.1,9.8,36,0,,20,11.2,,1014.3,,2
09,25,16,26.7,10,35,0,,20,7.6,,1014.2,,2
09,25,17,26.7,9.5,34,0,,320,5.4,,1014.1,,3
09,25,18,26.1,9.8,36,0,,320,9.4,,1014.1,,2
09,25,19,23.3,10,43,0,,0,0,,1014.4,,1
09,25,20,16.7,11.6,72,0,,240,7.6,,1014.7,,1
09,25,21,16.1,11,72,0,,0,0,,1015,,1
09,25,22,14.4,11.2,81,0,,0,0,,1015.4,,1
09,25,23,12.8,10.5,86,0,,0,0,,1015.5,,1
09,26,00,12.2,9.9,86,0,,0,0,,1015.8,,1
09,26,01,11.1,10,93,0,,0,0,,1015.7,,1
09,26,02,11.7,10.6,93,0,,0,0,,1015.7,,1
09,26,03,10.6,9.4,92,0,,0,0,,1015.8,,1
09,26,04,10,8.9,93,0,,0,0,,1015.9,,1
09,26,05,9.4,8.3,93,0,,0,0,,1016,,1
09,26,06,10.6,8.9,89,0,,0,0,,1016.3,,1
09,26,07,9.4,8.3,93,0,,0,0,,1016.9,,1
09,26,08,11.7,10.6,93,0,,0,0,,1017.5,,1
09,26,09,15.6,11.8,78,0,,0,0,,1017.8,,1
09,26,10,19.4,12.2,63,0,,0,0,,1017.9,,1
09,26,11,23.3,11.7,48,0,,0,0,,1017.8,,1
09,26,12,25.6,11.7,42,0,,40,7.6,,1017.3,,1
09,26,13,26.7,10.4,36,0,,80,9.4,,1016.7,,1
09,26,14,26.7,10,35,0,,0,0,,1015.9,,1
09,26,15,27.2,10.4,35,0,,0,0,,1015.2,,1
09,26,16,27.2,10,34,0,,110,7.6,,1014.6,,1
09,26,17,26.7,10,35,0,,130,11.2,,1014.3,,1
09,26,18,25.6,9.8,37,0,,140,9.4,,1014.3,,1
09,26,19,21.7,11.1,51,0,,150,5.4,,1014.3,,1
09,26,20,17.8,11.1,65,0,,0,0,,1014.2,,1
09,26,21,14.4,11.2,81,0,,120,5.4,,1014.6,,1
09,26,22,15,11.2,78,0,,0,0,,1014.5,,1
09,26,23,13.3,10.7,84,0,,0,0,,1014.8,,1
09,27,00,12.8,10.5,86,0,,0,0,,1015,,1
09,27,01,11.1,10,93,0,,0,0,,1014.7,,1
09,27,02,11.7,9.9,89,0,,0,0,,1014.7,,1
09,27,03,12.2,9.9,86,0,,350,5.4,,1014.6,,1
09,27,04,11.7,9.9,89,0,,340,5.4,,1014.3,,1
09,27,05,11.1,9.4,89,0,,0,0,,1014,,1
09,27,06,10,8.9,93,0,,350,5.4,,1014.4,,1
09,27,07,10.6,8.9,89,0,,330,5.4,,1014.8,,1
09,27,08,10,8.9,93,0,,20,6,,1015.5,,1
09,27,09,15,11.8,81,0,,20,5.4,,1015.3,,3
09,27,10,19.4,12.9,66,0,,40,5.4,,1015.5,,3
09,27,11,22.8,11.2,48,0,,30,9.4,,1015.2,,2
09,27,12,25,11.2,42,0,,30,16.6,,1014.6,,3
09,27,13,26.1,11,39,0,,70,18.4,,1014,,3
09,27,14,26.7,11.2,38,0,,20,14.8,,1013.2,,3
09,27,15,27.2,11.2,37,0,,30,14.8,,1012.6,,3
09,27,16,27.8,10.9,35,0,,20,16.6,,1012.4,,3
09,27,17,27.8,10.5,34,0,,40,22.3,,1012.1,,3
09,27,18,26.7,10.4,36,0,,10,16.6,,1012.3,,1
09,27,19,23.9,11.2,45,0,,20,11.2,,1012.4,,3
09,27,20,21.1,10.6,51,0,,20,9.4,,1012.8,,2
09,27,21,19.4,10.7,57,0,,20,7.6,,1013,,3
09,27,22,18.9,11,60,0,,10,9.4,,1013.3,,3
09,27,23,17.8,11.1,65,0,,20,9.4,,1013.4,,1
09,28,00,16.1,11,72,0,,340,7.6,,1013.4,,1
09,28,01,15.6,11.2,75,0,,350,7.6,,1013.1,,2
09,28,02,15,11.2,78,0,,340,11.2,,1013,,3
09,28,03,14.4,11.2,81,0,,340,11.2,,1013,,3
09,28,04,14.4,11.2,81,0,,350,9.4,,1012.8,,1
09,28,05,14.4,11.2,81,0,,350,11.2,,1013.4,,3
09,28,06,13.9,11.1,83,0,,350,11.2,,1014,,1
09,28,07,13.3,10.7,84,0,,340,13,,1014.8,,1
09,28,08,14.4,11.2,81,0,,350,14.8,,1015.2,,1
09,28,09,17.8,12.3,70,0,,350,13,,1015.4,,1
09,28,10,22.2,13.8,59,0,,360,14.8,,1015.5,,1
09,28,11,25.6,14.4,50,0,,340,16.6,,1015.5,,1
09,28,12,27.8,13.7,42,0,,360,22.3,,1015.5,,2
09,28,13,28.9,13.1,38,0,,10,25.9,,1015.2,,1
09,28,14,29.4,12.8,36,0,,40,22.3,,1014.8,,1
09,28,15,30.6,12,32,0,,40,22.3,,1014.2,,1
09,28,16,30.6,12,32,0,,20,24.1,,1013.9,,1
09,28,17,30.6,11.5,31,0,,20,18.4,,1013.7,,1
09,28,18,29.4,11.9,34,0,,20,14.8,,1013.8,,1
09,28,19,26.1,12.2,42,0,,20,9.4,,1014.4,,1
09,28,20,22.2,11.6,51,0,,20,5.4,,1015,,1
09,28,21,20.6,12.3,59,0,,340,7.6,,1015.5,,1
09,28,22,19.4,12.9,66,0,,350,9.4,,1016,,1
09,28,23,15.6,12.2,80,0,,0,0,,1016.4,,1
09,29,00,15,12.1,83,0,,0,0,,1016.5,,1
09,29,01,16.1,12.3,78,0,,330,5.4,,1016.6,,1
09,29,02,15.6,12.2,80,0,,340,7.6,,1016.6,,1
09,29,03,14.4,11.7,84,0,,330,5.4,,1016.8,,1
09,29,04,15,11.8,81,0,,340,9.4,,1016.8,,1
09,29,05,13.9,11.8,87,0,,340,5.4,,1017.1,,1
09,29,06,12.2,10.6,90,0,,0,0,,1017.6,,1
09,29,07,12.8,11,89,0,,320,5.4,,1018,,1
09,29,08,14.4,12.3,87,0,,330,7.6,,1018.4,,1
09,29,09,18.3,13.4,73,0,,340,5.4,,1018.8,,1
09,29,10,22.2,14.3,61,0,,340,5.4,,1019,,1
09,29,11,26.1,13.9,47,0,,90,9.4,,1018.9,,1
09,29,12,27.2,12.8,41,0,,90,16.6,,1018.4,,1
09,29,13,28.3,13.4,40,0,,50,13,,1017.9,,1
09,29,14,29.4,11.9,34,0,,80,11.2,,1017.1,,1
09,29,15,30,10.5,30,0,,70,13,,1016,,1
09,29,16,30.6,8.9,26,0,,70,13,,1015.4,,1
09,29,17,30.6,8.3,25,0,,80,9.4,,1015,,1
09,29,18,28.9,9.1,29,0,,80,7.6,,1015,,1
09,29,19,23.9,8.7,38,0,,80,5.4,,1015.1,,1
09,29,20,17.2,10.1,63,0,,0,0,,1015.5,,1
09,29,21,15,10,72,0,,0,0,,1015.7,,1
09,29,22,13.9,9.9,77,0,,0,0,,1015.7,,1
09,29,23,12.8,10,83,0,,0,0,,1015.6,,1
09,30,00,12.2,9.4,83,0,,0,0,,1015.5,,1
09,30,01,11.1,8.8,86,0,,0,0,,1015.4,,1
09,30,02,11.1,8.8,86,0,,0,0,,1015.1,,1
09,30,03,11.1,8.8,86,0,,0,0,,1014.7,,1
09,30,04,10.6,8.9,89,0,,0,0,,1014.6,,1
09,30,05,10.6,8.9,89,0,,0,0,,1015,,1
09,30,06,10,8.9,93,0,,0,0,,1015.2,,1
09,30,07,10,8.9,93,0,,0,0,,1015.3,,1
09,30,08,11.7,10.6,93,0,,0,0,,1015.5,,1
09,30,09,16.7,14,84,0,,150,5.4,,1015.1,,1
09,30,10,21.7,16,70,0,,160,18.4,,1015,,1
09,30,11,24.4,16.6,62,0,,180,24.1,,1014.4,,1
09,30,12,26.7,15.1,49,0,,200,16.6,,1014.2,,1
09,30,13,27.2,14.9,47,0,,240,14.8,,1013.8,,1
09,30,14,28.3,14.9,44,0,,200,22.3,,1012.8,,1
09,30,15,29.4,13.2,37,0,,210,18.4,,1012,,1
09,30,16,28.9,15,43,0,,190,24.1,,1011.6,,1
09,30,17,29.4,13.2,37,0,,220,14.8,,1011.6,,1
09,30,18,28.3,12.6,38,0,,210,18.4,,1011.8,,1
09,30,19,22.8,13.3,55,0,,180,11.2,,1012.3,,1
09,30,20,23.3,11,46,0,,290,13,,1013.3,,1
09,30,21,23.9,7.1,34,0,,340,25.9,,1014.7,,1
09,30,22,21.7,5.6,35,0,,350,22.3,,1016.4,,1
09,30,23,19.4,4.3,37,0,,340,18.4,,1017.6,,1
10,01,00,18.9,3.5,36,0,,340,29.5,,1018.7,,1
10,01,01,17.2,2.8,38,0,,340,24.1,,1019.7,,1
10,01,02,15.6,2.7,42,0,,340,27.7,,1020.8,,1
10,01,03,14.4,2.3,44,0,,330,14.8,,1021.4,,1
10,01,04,13.3,1.6,45,0,,350,24.1,,1022.1,,1
10,01,05,12.2,2.1,50,0,,340,18.4,,1022.7,,1
10,01,06,11.1,2.1,54,0,,340,14.8,,1023.4,,1
10,01,07,10.6,2.2,56,0,,340,18.4,,1024.5,,1
10,01,08,10.6,2.7,58,0,,340,11.2,,1025.2,,1
10,01,09,12.8,2.9,51,0,,340,16.6,,1025.6,,1
10,01,10,15,2.2,42,0,,340,22.3,,1026,,1
10,01,11,17.2,0.8,33,0,,360,27.7,,1026.1,,1
10,01,12,18.3,-1.5,26,0,,340,24.1,,1025.9,,1
10,01,13,19.4,-3.5,21,0,,330,27.7,,1025.6,,1
10,01,14,20,-3.6,20,0,,330,22.3,,1024.6,,2
10,01,15,20.6,-3.8,19,0,,340,24.1,,1023.7,,2
10,01,16,20.6,-3.2,20,0,,350,18.4,,1023.2,,3
10,01,17,20,-3.6,20,0,,330,13,,1022.6,,3
10,01,18,18.3,-3.2,23,0,,350,11.2,,1022.1,,3
10,01,19,13.9,-0.6,37,0,,0,0,,1021.9,,5
10,01,20,10.6,1.2,52,0,,250,7.6,,1021.9,,5
10,01,21,10,1.6,56,0,,0,0,,1022,,3
10,01,22,8.3,1.7,63,0,,210,5.4,,1021.7,,3
10,01,23,8.3,2.1,65,0,,0,0,,1021.5,,3
10,02,00,6.1,2.2,76,0,,0,0,,1020.9,,3
10,02,01,6.1,2.2,76,0,,0,0,,1020.3,,3
10,02,02,5,2.2,82,0,,0,0,,1019.8,,3
10,02,03,4.4,2.3,86,0,,0,0,,1019.2,,3
10,02,04,4.4,2.3,86,0,,130,5.4,,1018.7,,3
10,02,05,3.9,2.7,92,0,,130,7.6,,1018.2,,3
10,02,06,3.9,2.3,89,0,,130,5.4,,1018,,3
10,02,07,4.4,2.3,86,0,,150,7.6,,1017.9,,1
10,02,08,5.6,2.8,82,0,,130,7.6,,1017.6,,2
10,02,09,12.8,4.5,57,0,,190,14.8,,1016.9,,1
10,02,10,16.7,2.3,38,0,,200,22.3,,1016.4,,1
10,02,11,18.3,2.2,34,0,,200,25.9,,1015.9,,1
10,02,12,20.6,2.9,31,0,,200,29.5,,1015.2,,1
10,02,13,22.2,2.8,28,0,,200,25.9,,1013.7,,1
10,02,14,23.3,3.2,27,0,,190,27.7,,1012,,1
10,02,15,23.9,2.1,24,0,,200,27.7,,1011,,1
10,02,16,24.4,2.5,24,0,,200,27.7,,1010.2,,1
10,02,17,23.9,3.2,26,0,,190,27.7,,1009.9,,1
10,02,18,22.8,3.8,29,0,,190,20.5,,1009.7,,3
10,02,19,18.9,4.3,38,0,,180,11.2,,1009.9,,1
10,02,20,16.1,5.1,48,0,,180,9.4,,1010.7,,1
10,02,21,14.4,4.9,53,0,,170,7.6,,1011.3,,1
10,02,22,13.3,5,57,0,,140,9.4,,1011.8,,1
10,02,23,12.2,4.9,61,0,,0,0,,1012,,1
10,03,00,11.1,5,66,0,,150,5.4,,1011.9,,3
10,03,01,10,5,71,0,,0,0,,1011.9,,3
10,03,02,10,6.2,77,0,,130,5.4,,1012.2,,3
10,03,03,10,5.6,74,0,,0,0,,1012.2,,3
10,03,04,8.9,5.6,80,0,,0,0,,1012.4,,3
10,03,05,8.9,4.9,76,0,,0,0,,1012.7,,3
10,03,06,8.3,5.6,83,0,,0,0,,1013.3,,3
10,03,07,7.2,5.7,90,0,,0,0,,1014,,3
10,03,08,8.3,5.6,83,0,,0,0,,1014.5,,1
10,03,09,13.3,7.1,66,0,,60,5.4,,1015,,1
10,03,10,18.3,7.7,50,0,,40,13,,1015,,2
10,03,11,22.2,6.8,37,0,,60,20.5,,1014.6,,3
10,03,12,23.9,7.1,34,0,,80,20.5,,1014.8,,3
10,03,13,25.6,7.7,32,0,,60,16.6,,1014.6,,2
10,03,14,26.7,7.2,29,0,,80,22.3,,1014.4,,1
10,03,15,27.2,7.1,28,0,,90,22.3,,1014.1,,1
10,03,16,27.2,7.1,28,0,,70,22.3,,1014.1,,1
10,03,17,26.7,6.7,28,0,,60,22.3,,1014.7,,1
10,03,18,24.4,6.6,32,0,,40,22.3,,1015.5,,1
10,03,19,23.3,6.5,34,0,,40,24.1,,1016.4,,2
10,03,20,21.7,3.4,30,0,,30,25.9,,1017.4,,2
10,03,21,21.1,5,35,0,,40,27.7,,1017.9,,2
10,03,22,20.6,6.2,39,0,,50,22.3,,1018.4,,7
10,03,23,18.9,7.6,48,,,20,14.8,,1019.8,,9
10,04,00,18.3,7.7,50,0,,30,22.3,,1020.7,,3
10,04,01,17.8,7.2,50,0,,40,20.5,,1019.5,,3
10,04,02,17.2,7.3,52,0,,30,18.4,,1020.3,,1
10,04,03,15.6,7.9,60,0,,20,20.5,,1020.7,,1
10,04,04,13.9,8.3,69,0,,20,18.4,,1020.8,,1
10,04,05,13.3,8.4,72,0,,30,16.6,,1021.8,,1
10,04,06,12.8,7.9,72,0,,30,14.8,,1022.9,,1
10,04,07,12.2,6,66,0,,40,16.6,,1023.3,,1
10,04,08,11.1,6,71,0,,20,11.2,,1024.1,,1
10,04,09,13.3,6.2,62,0,,40,13,,1024.5,,1
10,04,10,16.1,4.5,46,0,,50,16.6,,1025.1,,1
10,04,11,18.3,4.5,40,0,,70,20.5,,1025.2,,1
10,04,12,20.6,5.8,38,0,,80,18.4,,1024.9,,1
10,04,13,21.7,6,36,0,,80,14.8,,1024.4,,1
10,04,14,22.8,6.5,35,0,,60,13,,1023.5,,1
10,04,15,23.3,7.4,36,0,,70,14.8,,1022.7,,1
10,04,16,23.9,7.9,36,0,,70,7.6,,1022,,1
10,04,17,23.9,8.3,37,0,,70,13,,1021.7,,1
10,04,18,22.8,8.5,40,0,,80,14.8,,1021.7,,1
10,04,19,20,8.3,47,0,,80,11.2,,1021.5,,1
10,04,20,17.8,8.4,54,0,,100,7.6,,1021.8,,1
10,04,21,15.6,8.3,62,0,,90,7.6,,1021.7,,1
10,04,22,15,8.9,67,0,,0,0,,1021.5,,1
10,04,23,15,9.4,69,0,,110,9.4,,1020.9,,1
10,05,00,15,10,72,0,,110,11.2,,1020,,2
10,05,01,13.3,9.9,80,0,,0,0,,1019.5,,3
10,05,02,12.2,9.9,86,0,,0,0,,1019.3,,3
10,05,03,12.8,10,83,0,,110,5.4,,1018.4,,2
10,05,04,11.7,9.9,89,0,,0,0,,1017.9,,1
10,05,05,12.8,11,89,0,,130,5.4,,1017.3,,1
10,05,06,12.8,11,89,0,,120,7.6,,1016.8,,1
10,05,07,12.8,11,89,0,,130,9.4,,1016.2,,1
10,05,08,13.3,11,86,0,,140,11.2,,1015.7,,1
10,05,09,15,12.1,83,0,,140,16.6,,1015.3,,1
10,05,10,18.3,13.4,73,0,,150,16.6,,1014.3,,1
10,05,11,21.7,15.1,66,0,,160,20.5,,1013.2,,1
10,05,12,25.6,15.6,54,0,,160,22.3,,1011.6,,1
10,05,13,28.3,15.6,46,0,,180,27.7,,1010.2,,1
10,05,14,30.6,15,39,0,,190,38.9,,1008.1,,1
10,05,15,32.8,13.9,32,0,,200,38.9,,1007.6,,1
10,05,16,33.9,11.7,26,0,,210,37.1,,1007,,1
10,05,17,33.9,11.7,26,0,,200,29.5,,1006.4,,1
10,05,18,30.6,11,30,0,,310,35.3,,1008.2,,1
10,05,19,26.7,10.4,36,0,,310,14.8,,1009.7,,3
10,05,20,25,9.3,37,0,,310,25.9,,1011,,1
10,05,21,22.8,7.3,37,0,,330,18.4,,1012.4,,1
10,05,22,18.3,6.2,45,0,,310,9.4,,1013.6,,2
10,05,23,16.1,5.7,50,0,,320,7.6,,1014.5,,1
10,06,00,14.4,4.4,51,0,,290,7.6,,1014.9,,1
10,06,01,10.6,3.8,63,0,,270,13,,1015.6,,1
10,06,02,11.1,3.4,59,0,,260,14.8,,1015.7,,1
10,06,03,9.4,3.4,66,0,,260,13,,1016.1,,1
10,06,04,8.9,2.9,66,0,,260,14.8,,1016,,1
10,06,05,10.6,2.2,56,0,,280,16.6,,1016.3,,1
10,06,06,13.9,0.5,40,0,,300,22.3,,1016.9,,1
10,06,07,12.8,0.5,43,0,,270,16.6,,1017.7,,1
10,06,08,13.3,0.7,42,0,,290,16.6,,1018.3,,1
10,06,09,15,0.8,38,0,,300,22.3,,1019.2,,1
10,06,10,15.6,1,37,0,,310,31.7,,1020.1,,1
10,06,11,17.2,2,36,0,,300,25.9,,1021,,1
10,06,12,18.3,3.4,37,0,,320,25.9,,1021.5,,1
