1, 623.337660528463
1, 596.0210754390309
1, 567.6261021913266
1, 567.6261021913266
1, 557.7077761424854
5-1, 1290.4590111111538
1, 538.5433212377902
1, 520.498561759742
5-2-1, 3035.9085658937747
1, 509.9475907423378
1, 509.66359071378855
5-3-2-1, 5576.862815684366
1, 498.9321502969705
5-5-1, 2847.4630004427936
1, 490.89428981810215
5-1, 1290.4590111111538
1, 483.795803664396
8-4-1, 2883.058454761228
1, 482.24076757811997
1, 481.8028236062033
5-2-1, 3035.9085658937747
1, 480.9032608968973
1, 480.27291815212527
5-1, 1290.4590111111538
1, 477.47051743871884
1, 477.47051743871884
1, 477.47051743871884
5-3-2-1, 5576.862815684366
1, 477.47051743871884
5-5-1, 2847.4630004427936
1, 476.88720323437053
5-2-1, 3035.9085658937747
1, 476.251328965644
5-1, 1290.4590111111538
1, 476.2173382981671
1, 475.82115826312463
8-4-1, 2883.058454761228
1, 475.7230498778119
1, 474.97100128130575
1, 474.97100128130575
5-1, 1288.0918182430353
1, 474.8969771660488
1, 474.83708830803664
5-2-1, 2864.1879136049492
5-3-2-1, 5576.862815684366
1, 474.31376166014144
5-5-1, 2847.4630004427936
1, 474.31376166014144
1, 474.08679761485223
1, 473.71469386145617
5-1, 1275.1977584173876
1, 473.5374242822246
1, 473.5374242822246
1, 473.30238330498656
8-4-1, 2883.058454761228
5-2-1, 2864.1879136049492
1, 473.216625207436
1, 473.17798391199074
5-1, 1248.5660183579205
1, 472.90149828417043
5-3-2-1, 5576.862815684366
1, 472.86017599354966
5-5-1, 2847.4630004427936
1, 472.86017599354966
1, 472.67516846518436
1, 472.5769139569683
1, 472.5769139569683
5-2-1, 2469.9311420486247
5-1, 1189.6885013848187
1, 472.56268734267985
1, 472.56268734267985
1, 472.56268734267985
1, 472.54064330767665
8-4-1, 2883.058454761228
1, 472.4314485793227
5-3-2-1, 5576.862815684366
1, 472.36772909697777
5-1, 1112.0731293769254
5-5-1, 2847.4630004427936
1, 472.3011917236202
5-2-1, 2469.9311420486247
1, 472.260043039344
1, 472.260043039344
1, 472.1714961058329
1, 472.1714961058329
5-1, 1112.0731293769254
1, 472.1594326741776
1, 472.0155540130572
1, 472.0155540130572
5-2-1, 2469.9311420486247
1, 472.0155540130572
5-3-2-1, 5534.478144654994
1, 471.9968884901573
8-4-1, 2883.058454761228
5-5-1, 2788.17988090505
1, 471.960842771784
5-1, 976.1085953345639
1, 471.90396297106287
1, 471.90396297106287
1, 471.88962346409244
1, 471.82103220611987
5-2-1, 2258.988345092531
1, 471.82103220611987
5-1, 976.1085953345639
1, 471.82103220611987
1, 471.80001913304176
1, 471.7637926497292
5-3-2-1, 4577.120887086966
1, 471.7123911367849
5-5-1, 2788.17988090505
1, 471.7123911367849
1, 471.66439996184704
8-4-1, 2775.7996652671814
5-1, 976.1085953345639
1, 471.66439996184704
5-2-1, 2258.988345092531
1, 471.66439996184704
1, 471.62853245517135
1, 471.62853245517135
1, 471.62853245517135
5-1, 931.5084642172109
1, 471.62853245517135
1, 471.62853245517135
5-3-2-1, 4577.120887086966
1, 471.62853245517135
5-5-1, 2701.8003250815896
5-2-1, 2082.815161523659
1, 471.62853245517135
1, 471.626828202279
1, 471.6262681024754
5-1, 911.5827902225916
1, 471.6200641278504
8-4-1, 2758.027385560956
1, 471.61499721034977
1, 471.6073714556916
1, 471.59540905578365
5-2-1, 1911.9886153889474
1, 471.5709316900869
1, 471.53031977884916
5-1, 836.7085922355177
5-3-2-1, 4577.120887086966
1, 471.53031977884916
5-5-1, 2701.8003250815896
1, 471.53031977884916
1, 471.5302131535835
1, 471.53016971235434
1, 471.53015900814165
5-1, 836.7085922355177
1, 471.53015900799596
5-2-1, 1792.5196663044205
8-4-1, 2758.027385560956
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-3-2-1, 4577.120887086966
1, 471.53015900799574
5-1, 818.5910485221196
5-5-1, 2604.534982278663
1, 471.53015900799574
1, 471.53015900799574
5-2-1, 1792.5196663044205
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-1, 780.0029528763188
1, 471.53015900799574
8-4-1, 2545.654085575838
1, 471.53015900799574
1, 471.53015900799574
5-3-2-1, 4235.77274090722
1, 471.53015900799574
5-2-1, 1769.042186514691
5-5-1, 2547.6168723317437
1, 471.53015900799574
5-1, 749.8187709623012
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-1, 698.2899666683908
5-2-1, 1561.0157501709439
1, 471.53015900799574
1, 471.53015900799574
5-3-2-1, 4235.77274090722
8-4-1, 2545.654085575838
1, 471.53015900799574
5-5-1, 2367.530466303007
1, 471.53015900799574
1, 471.53015900799574
5-1, 693.0011230055754
1, 471.53015900799574
1, 471.53015900799574
5-2-1, 1561.0157501709439
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-1, 633.2175433637054
1, 471.53015900799574
5-3-2-1, 3940.491256355787
1, 471.53015900799574
5-5-1, 2271.9561658572397
1, 471.53015900799574
8-4-1, 2332.7907537138126
1, 471.53015900799574
5-2-1, 1561.0157501709439
1, 471.53015900799574
5-1, 628.549115307966
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-2-1, 1561.0157501709439
5-1, 617.8988237990251
5-3-2-1, 3865.528870817759
1, 471.53015900799574
5-5-1, 2259.345056671691
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
8-4-1, 2332.7907537138126
1, 471.53015900799574
1, 471.53015900799574
5-1, 534.7122051081376
1, 471.53015900799574
5-2-1, 1296.7009743626109
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-3-2-1, 3374.9050108952815
1, 471.53015900799574
5-1, 534.7122051081376
5-5-1, 2108.5834117951313
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-2-1, 1296.7009743626109
1, 471.53015900799574
8-4-1, 2301.704476998125
1, 471.53015900799574
5-1, 530.3621463044788
1, 471.53015900799574
1, 471.53015900799574
1, 471.53015900799574
5-3-2-1, 3374.9050108952815
1, 471.53015900799574
1, 471.53015900799574
5-5-1, 2079.186534046438
5-2-1, 1230.4503645462205
5-1, 526.0235301975844
1, 471.53015900799574
